Frame,L0_x,L0_y,L0_z,L1_x,L1_y,L1_z,L2_x,L2_y,L2_z,L3_x,L3_y,L3_z,L4_x,L4_y,L4_z,L5_x,L5_y,L5_z,L6_x,L6_y,L6_z,L7_x,L7_y,L7_z,L8_x,L8_y,L8_z,L9_x,L9_y,L9_z,L10_x,L10_y,L10_z,L11_x,L11_y,L11_z,L12_x,L12_y,L12_z,L13_x,L13_y,L13_z,L14_x,L14_y,L14_z,L15_x,L15_y,L15_z,L16_x,L16_y,L16_z,L17_x,L17_y,L17_z,L18_x,L18_y,L18_z,L19_x,L19_y,L19_z,L20_x,L20_y,L20_z
38,0.8358579874038696,0.8758231997489929,5.298919063534413e-07,0.7680530548095703,0.8232972621917725,-0.033795904368162155,0.7152888178825378,0.7355793118476868,-0.05214952677488327,0.6803276538848877,0.6535526514053345,-0.06746810674667358,0.652369499206543,0.5823630690574646,-0.08161591738462448,0.757259726524353,0.5422156453132629,-0.02524486556649208,0.7409319877624512,0.42089635133743286,-0.048223525285720825,0.7330371141433716,0.3436637818813324,-0.06894577294588089,0.7304783463478088,0.26912957429885864,-0.08518753945827484,0.8064921498298645,0.5180250406265259,-0.027529241517186165,0.8047260046005249,0.37678617238998413,-0.045731186866760254,0.8032975196838379,0.28493794798851013,-0.06391558796167374,0.8021668791770935,0.19914394617080688,-0.0784873366355896,0.8533039093017578,0.5321730971336365,-0.03488646820187569,0.861847460269928,0.3999824523925781,-0.057891733944416046,0.8661621809005737,0.3123275637626648,-0.07441598922014236,0.8675309419631958,0.2288537323474884,-0.08663581311702728,0.8974396586418152,0.5771607756614685,-0.04532099515199661,0.9281256794929504,0.4827643036842346,-0.06848068535327911,0.949874758720398,0.41671550273895264,-0.07943559437990189,0.9677008390426636,0.35046401619911194,-0.08679176867008209
39,0.8344658613204956,0.8718678951263428,5.229418889030057e-07,0.7675347924232483,0.8195805549621582,-0.03310077637434006,0.7152857780456543,0.7329318523406982,-0.050961364060640335,0.6813386082649231,0.6516666412353516,-0.06588036566972733,0.653782844543457,0.5805069804191589,-0.07962655276060104,0.7572656273841858,0.5393459796905518,-0.024466317147016525,0.7407233715057373,0.4189903140068054,-0.046978067606687546,0.7328346967697144,0.342279851436615,-0.06728821247816086,0.7304562926292419,0.2687365412712097,-0.083175890147686,0.806242823600769,0.514981746673584,-0.026896117255091667,0.8043531775474548,0.3738173842430115,-0.044714633375406265,0.8032099008560181,0.2822599709033966,-0.062496498227119446,0.8027082681655884,0.19736728072166443,-0.07672975212335587,0.8528218865394592,0.5290876030921936,-0.03434989973902702,0.8607453107833862,0.3976364731788635,-0.056914810091257095,0.8646490573883057,0.3103208541870117,-0.07317302376031876,0.8660599589347839,0.22746127843856812,-0.0852450355887413,0.897011399269104,0.5742242336273193,-0.044849395751953125,0.9273697137832642,0.48045897483825684,-0.06752963364124298,0.9489015936851501,0.4147018790245056,-0.07820836454629898,0.9665893316268921,0.3486039340496063,-0.08540531247854233
40,0.8343958258628845,0.8677194714546204,5.065650725555315e-07,0.766765832901001,0.815942108631134,-0.03161463886499405,0.7143387198448181,0.7283105254173279,-0.04830469936132431,0.6802456378936768,0.647297203540802,-0.06226988136768341,0.6539197564125061,0.57787024974823,-0.07500459253787994,0.7570574879646301,0.5355774164199829,-0.02161421626806259,0.7408202886581421,0.41573745012283325,-0.042328961193561554,0.733018159866333,0.34023839235305786,-0.061472337692976,0.7306479215621948,0.26805394887924194,-0.07669249176979065,0.8060441613197327,0.5117812752723694,-0.024295266717672348,0.8043702244758606,0.371131956577301,-0.040490344166755676,0.8029565215110779,0.2807103991508484,-0.05730469524860382,0.8018108606338501,0.1975160837173462,-0.07093247771263123,0.8525468707084656,0.5262362957000732,-0.03195195272564888,0.8612921237945557,0.3941068649291992,-0.05334039032459259,0.8660684823989868,0.30769410729408264,-0.06910301744937897,0.8677941560745239,0.22611543536186218,-0.08087573945522308,0.8966365456581116,0.5709697008132935,-0.04254193603992462,0.9273291826248169,0.47665613889694214,-0.06445549428462982,0.9488784670829773,0.4115382432937622,-0.07484652101993561,0.966431736946106,0.3461743891239166,-0.08188485354185104
41,0.8342663049697876,0.8675704598426819,4.943676685797982e-07,0.767630398273468,0.8157378435134888,-0.03161890059709549,0.7154384851455688,0.7276131510734558,-0.048126742243766785,0.6814362406730652,0.6472386121749878,-0.061912521719932556,0.6558747291564941,0.5764318704605103,-0.07456008344888687,0.7579770088195801,0.5338910818099976,-0.02130020596086979,0.7414949536323547,0.4144029915332794,-0.04224516078829765,0.7335342168807983,0.3387523889541626,-0.06172174587845802,0.7308874130249023,0.26598984003067017,-0.07724715024232864,0.8068000078201294,0.509804904460907,-0.02407458797097206,0.8047409057617188,0.37075987458229065,-0.0404122956097126,0.8036148548126221,0.2806037664413452,-0.05762363225221634,0.8027034997940063,0.19649246335029602,-0.07163334637880325,0.8531614542007446,0.5238605737686157,-0.031859975308179855,0.8626112341880798,0.3925510048866272,-0.053317006677389145,0.868068516254425,0.3055442273616791,-0.06932848691940308,0.8700271844863892,0.22238188982009888,-0.0813482403755188,0.8966639041900635,0.5684449672698975,-0.04258231073617935,0.9264329671859741,0.47472190856933594,-0.06451836228370667,0.9473680257797241,0.4094962477684021,-0.07491502165794373,0.9642615914344788,0.3434499502182007,-0.08202509582042694
42,0.8345239162445068,0.8656782507896423,5.058353167441965e-07,0.7673640251159668,0.8135986328125,-0.032368771731853485,0.7156887054443359,0.7258323431015015,-0.04925508797168732,0.68245530128479,0.6444319486618042,-0.06340982019901276,0.6566082239151001,0.5717571377754211,-0.07641445100307465,0.7576017379760742,0.5346405506134033,-0.021681327372789383,0.7416008114814758,0.4156809151172638,-0.043150801211595535,0.7340797781944275,0.3393360674381256,-0.06295976787805557,0.7318257689476013,0.266141802072525,-0.07872598618268967,0.8064442873001099,0.509894847869873,-0.02441585622727871,0.8045705556869507,0.3698139190673828,-0.041449062526226044,0.8034951686859131,0.2787294089794159,-0.059131428599357605,0.8025046586990356,0.1939958930015564,-0.07343901693820953,0.8527386784553528,0.5235651731491089,-0.03228744864463806,0.8618779182434082,0.39140743017196655,-0.05453406646847725,0.8668234944343567,0.30448243021965027,-0.07092040777206421,0.8683395385742188,0.22125667333602905,-0.08312103152275085,0.8964380621910095,0.5680269598960876,-0.043150343000888824,0.9269788861274719,0.47396230697631836,-0.06563752889633179,0.9481492042541504,0.40787118673324585,-0.0764332041144371,0.9650881886482239,0.34091436862945557,-0.08385304361581802
43,0.8359885215759277,0.8646115064620972,5.088911620987346e-07,0.7694962620735168,0.814482569694519,-0.03301471471786499,0.7171543836593628,0.7262730002403259,-0.05027901381254196,0.6827523708343506,0.6445246934890747,-0.06458321958780289,0.6567163467407227,0.5717771053314209,-0.0776090919971466,0.7589415907859802,0.5335223078727722,-0.022752786055207253,0.7426932454109192,0.41370293498039246,-0.04419751465320587,0.7348927855491638,0.33767443895339966,-0.0638352483510971,0.7325872778892517,0.264712929725647,-0.07944788038730621,0.8071522116661072,0.5083561539649963,-0.02500932291150093,0.8057591319084167,0.3682705760002136,-0.0418027825653553,0.8042874336242676,0.27778956294059753,-0.0591106079518795,0.8029614090919495,0.19407439231872559,-0.07318810373544693,0.8530941009521484,0.5215257406234741,-0.032388053834438324,0.8626041412353516,0.38882899284362793,-0.05409650504589081,0.8675565719604492,0.3023688495159149,-0.07000872492790222,0.869114339351654,0.22003105282783508,-0.0820012167096138,0.896381676197052,0.5654584765434265,-0.04285474866628647,0.9267593026161194,0.4716366231441498,-0.06485782563686371,0.947748064994812,0.40569186210632324,-0.07544657588005066,0.9645806550979614,0.3389933109283447,-0.08276565372943878
44,0.837150514125824,0.8649703860282898,5.110499614602304e-07,0.7700771689414978,0.8132210969924927,-0.033036913722753525,0.7176075577735901,0.7262181043624878,-0.0502268448472023,0.6831588745117188,0.6431780457496643,-0.06445487588644028,0.6571328639984131,0.5687057971954346,-0.077260322868824,0.759634256362915,0.5331000089645386,-0.022094735875725746,0.7432381510734558,0.41157811880111694,-0.04331811144948006,0.7352372407913208,0.334794819355011,-0.06294441968202591,0.7326110601425171,0.2611241638660431,-0.07853911072015762,0.8081656098365784,0.5081847310066223,-0.024110430851578712,0.806428849697113,0.3681901693344116,-0.04019678011536598,0.8053455352783203,0.2775915265083313,-0.05703343078494072,0.8042640686035156,0.19417083263397217,-0.07094249874353409,0.8542389273643494,0.52156001329422,-0.03133736923336983,0.8636044859886169,0.38957154750823975,-0.052095264196395874,0.868873655796051,0.3038943111896515,-0.06716088205575943,0.8705627918243408,0.22269901633262634,-0.07874873280525208,0.8977056741714478,0.5650621056556702,-0.041773851960897446,0.9272122979164124,0.47152960300445557,-0.06304463744163513,0.9477981328964233,0.4062833786010742,-0.07307925820350647,0.9645161628723145,0.3405951261520386,-0.08002671599388123
45,0.8369290828704834,0.8647094964981079,5.099225290905451e-07,0.7701718807220459,0.8124852776527405,-0.03348962962627411,0.7180084586143494,0.7254934310913086,-0.051088012754917145,0.6835165619850159,0.6418999433517456,-0.06565886735916138,0.6581600904464722,0.5678935050964355,-0.07886233925819397,0.7599136829376221,0.5331866145133972,-0.02305087447166443,0.7434772849082947,0.41176092624664307,-0.04482868313789368,0.735427975654602,0.33516526222229004,-0.06479334086179733,0.7327784299850464,0.26157647371292114,-0.08054762333631516,0.8083285093307495,0.507476806640625,-0.024847323074936867,0.8070694208145142,0.367220938205719,-0.041386403143405914,0.8059539794921875,0.2766571044921875,-0.058380454778671265,0.8048459887504578,0.19335874915122986,-0.07234585285186768,0.8543087244033813,0.5197816491127014,-0.03185461834073067,0.8638841509819031,0.3883809447288513,-0.052795395255088806,0.868945837020874,0.3025149703025818,-0.06792014837265015,0.8707336783409119,0.22137951850891113,-0.07952503859996796,0.89765864610672,0.5625805258750916,-0.04212126508355141,0.9272415637969971,0.46940645575523376,-0.06347966194152832,0.9479004144668579,0.4042741060256958,-0.07354597747325897,0.9648622274398804,0.33912748098373413,-0.0804792121052742
46,0.8359906673431396,0.864271342754364,5.013790769226034e-07,0.7695353627204895,0.8111086487770081,-0.032545775175094604,0.7174317240715027,0.7238104343414307,-0.0497485026717186,0.6837562322616577,0.6414821743965149,-0.0641767829656601,0.6582489013671875,0.5673236846923828,-0.07735320925712585,0.7598292231559753,0.5319684743881226,-0.022220956161618233,0.7432602047920227,0.4117521345615387,-0.04382286220788956,0.7350954413414001,0.3357182741165161,-0.06361937522888184,0.7322548627853394,0.2627103328704834,-0.07925285398960114,0.8082895278930664,0.5069534778594971,-0.02469138614833355,0.8070117235183716,0.3663715720176697,-0.04144870862364769,0.8058793544769287,0.27602559328079224,-0.058618590235710144,0.8049271702766418,0.19281595945358276,-0.07259952276945114,0.8542982339859009,0.5196843147277832,-0.03232400119304657,0.8638526797294617,0.387952983379364,-0.05363071709871292,0.8689627647399902,0.30195364356040955,-0.06919575482606888,0.8707748651504517,0.2203514575958252,-0.08095608651638031,0.8974620699882507,0.5628497004508972,-0.043083932250738144,0.9270766973495483,0.4686638414859772,-0.06452495604753494,0.947769284248352,0.4026283919811249,-0.07474786788225174,0.964642345905304,0.33641868829727173,-0.08180022239685059
47,0.8369924426078796,0.863654375076294,4.971691396349343e-07,0.7697483897209167,0.8114627599716187,-0.03329306095838547,0.7176286578178406,0.724669337272644,-0.050199516117572784,0.6837270855903625,0.6413193941116333,-0.06414545327425003,0.657809853553772,0.5665544867515564,-0.07661798596382141,0.7609498500823975,0.5333406925201416,-0.021297818049788475,0.7437624335289001,0.41266798973083496,-0.04208940640091896,0.7353448271751404,0.33659827709198,-0.0614091120660305,0.7323355078697205,0.26372575759887695,-0.07680865377187729,0.8091697096824646,0.5071961879730225,-0.023021787405014038,0.8072099089622498,0.36665284633636475,-0.038944732397794724,0.8062658309936523,0.27642905712127686,-0.05548352748155594,0.8054786920547485,0.19393643736839294,-0.06914495676755905,0.8546242713928223,0.5197240114212036,-0.030100200325250626,0.8637344241142273,0.3879055976867676,-0.05105891823768616,0.8686710596084595,0.30340340733528137,-0.06620940566062927,0.8703150749206543,0.2227560579776764,-0.07775366306304932,0.8977335095405579,0.5623859763145447,-0.04042412340641022,0.9278765916824341,0.46804988384246826,-0.06207403168082237,0.9487729668617249,0.4032477140426636,-0.07240847498178482,0.9657446146011353,0.3374716639518738,-0.07952423393726349
48,0.8377698063850403,0.8643889427185059,4.977869707545324e-07,0.7696349024772644,0.8121496438980103,-0.0331575945019722,0.7171142101287842,0.724397599697113,-0.04974302649497986,0.6831721663475037,0.6401070952415466,-0.06332498788833618,0.6581472754478455,0.566394567489624,-0.07541528344154358,0.7599585652351379,0.5333124399185181,-0.020888615399599075,0.7432162165641785,0.4124618172645569,-0.04131349176168442,0.735316276550293,0.3368602991104126,-0.06039390712976456,0.7326369285583496,0.26497596502304077,-0.07555371522903442,0.8085314035415649,0.5073230862617493,-0.022429896518588066,0.8068175315856934,0.366428017616272,-0.037899430841207504,0.806100070476532,0.27650612592697144,-0.05410598963499069,0.8054585456848145,0.1946060061454773,-0.06744976341724396,0.8543940186500549,0.5198001265525818,-0.02931903302669525,0.8634400963783264,0.3873312473297119,-0.049989476799964905,0.8685926795005798,0.30243515968322754,-0.06511349976062775,0.870593249797821,0.22200560569763184,-0.0765555128455162,0.8979341387748718,0.5624066591262817,-0.03940721973776817,0.9278818964958191,0.46721896529197693,-0.06090308353304863,0.9488300085067749,0.4025312662124634,-0.07107193768024445,0.9659263491630554,0.3374347984790802,-0.07798496633768082
49,0.8370611071586609,0.8641818761825562,4.905374453301192e-07,0.7689035534858704,0.8113187551498413,-0.03200651705265045,0.716503381729126,0.722549319267273,-0.04802778735756874,0.6840338110923767,0.6387805342674255,-0.06137792393565178,0.6581957340240479,0.5653034448623657,-0.0734962597489357,0.7603434324264526,0.5337415337562561,-0.02014305628836155,0.7431854009628296,0.41381368041038513,-0.040679555386304855,0.7346388697624207,0.3379715383052826,-0.059648480266332626,0.7313615083694458,0.2656153738498688,-0.07479596883058548,0.8087759613990784,0.508886992931366,-0.022526994347572327,0.8070722222328186,0.36876070499420166,-0.038823988288640976,0.8055809736251831,0.27867555618286133,-0.05587112531065941,0.8045129776000977,0.19591012597084045,-0.06973494589328766,0.8546255826950073,0.5213309526443481,-0.030109360814094543,0.8637002110481262,0.389914333820343,-0.051347266882658005,0.8682754039764404,0.3046812415122986,-0.06705432385206223,0.8699305057525635,0.2236585021018982,-0.07884051650762558,0.8978691101074219,0.5633648633956909,-0.040759049355983734,0.9273394346237183,0.4697215259075165,-0.0622645802795887,0.9479402303695679,0.4041128158569336,-0.07265056669712067,0.9649128913879395,0.3377729654312134,-0.07980083674192429
50,0.8354948163032532,0.8623536229133606,5.052745564171346e-07,0.7680307626724243,0.8110317587852478,-0.03285317122936249,0.7165313363075256,0.7223477959632874,-0.0495835579931736,0.6829727292060852,0.6403160095214844,-0.06346431374549866,0.6571770906448364,0.568313717842102,-0.07592220604419708,0.7592718005180359,0.5315366387367249,-0.020798100158572197,0.7439159154891968,0.4116649329662323,-0.04180625453591347,0.7360152006149292,0.336121141910553,-0.06130253151059151,0.7332266569137573,0.2641022205352783,-0.07671667635440826,0.8073689937591553,0.5070896744728088,-0.02263243868947029,0.8064147233963013,0.3676322400569916,-0.038726091384887695,0.8054186701774597,0.2782870829105377,-0.0552387535572052,0.8048262596130371,0.19633305072784424,-0.06870502978563309,0.8529714345932007,0.520075798034668,-0.0297829769551754,0.8622038960456848,0.3882713317871094,-0.050586432218551636,0.8672921061515808,0.3038289546966553,-0.06537362933158875,0.8695744276046753,0.2237548828125,-0.07655724883079529,0.8962761759757996,0.5629658699035645,-0.040176890790462494,0.9260521531105042,0.4688630998134613,-0.06145644932985306,0.9468661546707153,0.40379342436790466,-0.07137027382850647,0.9640047550201416,0.3381184935569763,-0.0781136229634285
51,0.8353284001350403,0.8630633354187012,4.971705038769869e-07,0.7687448859214783,0.8123761415481567,-0.03288139030337334,0.7163172960281372,0.7236952781677246,-0.049371398985385895,0.6831117868423462,0.6400598287582397,-0.06293254345655441,0.6576475501060486,0.5657219290733337,-0.07503309100866318,0.7590336799621582,0.532112717628479,-0.020962027832865715,0.7424439787864685,0.4133482575416565,-0.04164929315447807,0.7342321872711182,0.3384537994861603,-0.06080247461795807,0.7313607931137085,0.26669514179229736,-0.07603969424962997,0.8071002960205078,0.5064605474472046,-0.02269994653761387,0.8051544427871704,0.36696380376815796,-0.03892526030540466,0.804047703742981,0.27778908610343933,-0.05572911351919174,0.8034908175468445,0.19561365246772766,-0.06937462836503983,0.8529875874519348,0.5186405777931213,-0.02968127653002739,0.8614667654037476,0.38874542713165283,-0.050805334001779556,0.8656943440437317,0.3048372268676758,-0.06631400436162949,0.8670322299003601,0.22490423917770386,-0.07794614881277084,0.8965904712677002,0.5611682534217834,-0.0398266464471817,0.9261674880981445,0.4684872031211853,-0.06123165041208267,0.9468140006065369,0.4040061831474304,-0.0716346874833107,0.9637786746025085,0.338750422000885,-0.0787658840417862
52,0.8344215750694275,0.8635542392730713,4.954491714670439e-07,0.7669769525527954,0.8120996952056885,-0.032504934817552567,0.7151124477386475,0.7237515449523926,-0.04884454980492592,0.6822143793106079,0.6413823962211609,-0.06241501495242119,0.6566905975341797,0.5679360032081604,-0.07464224845170975,0.7586216330528259,0.5325215458869934,-0.020346030592918396,0.7420392036437988,0.4134741425514221,-0.04088234901428223,0.7336145043373108,0.3382505774497986,-0.05992495268583298,0.7303335666656494,0.26661598682403564,-0.07511654496192932,0.8071629405021667,0.5077704191207886,-0.02248336747288704,0.8054878115653992,0.36807435750961304,-0.03878197446465492,0.8041461110115051,0.27822500467300415,-0.05571664869785309,0.8028234839439392,0.19590410590171814,-0.06945545971393585,0.852936327457428,0.5205085277557373,-0.02990138716995716,0.8618839979171753,0.3893769383430481,-0.05147942155599594,0.866176962852478,0.30494430661201477,-0.06722556799650192,0.867160975933075,0.2245996594429016,-0.0789218544960022,0.8960996270179749,0.5629820823669434,-0.04041251540184021,0.9260536432266235,0.46925991773605347,-0.06231782212853432,0.9466326832771301,0.40403228998184204,-0.07293926179409027,0.9630690813064575,0.3378884196281433,-0.08019353449344635
53,0.8346706032752991,0.8622103929519653,4.87972101836931e-07,0.7660427689552307,0.8108516335487366,-0.030223356559872627,0.7143338918685913,0.7211925983428955,-0.044992584735155106,0.6819005608558655,0.6384328603744507,-0.05732830986380577,0.6563162803649902,0.5672808885574341,-0.06822209805250168,0.7567988634109497,0.5305635929107666,-0.0164096187800169,0.7403159141540527,0.4115335941314697,-0.0351925864815712,0.7324842810630798,0.33689427375793457,-0.053266264498233795,0.7300660610198975,0.26605942845344543,-0.06771526485681534,0.8053612112998962,0.5057672262191772,-0.01893407665193081,0.8031240701675415,0.3658081889152527,-0.03244532272219658,0.802341878414154,0.27704039216041565,-0.04740035906434059,0.8021261692047119,0.1969238817691803,-0.059801917523145676,0.8514856100082397,0.5185643434524536,-0.026696836575865746,0.8591121435165405,0.38720399141311646,-0.045508697628974915,0.8639583587646484,0.30329662561416626,-0.05950402095913887,0.8660942912101746,0.22417277097702026,-0.07022091001272202,0.8957265615463257,0.560972273349762,-0.03753487765789032,0.9245870113372803,0.4660971462726593,-0.05724075436592102,0.9452160596847534,0.4019005298614502,-0.06635410338640213,0.9622759222984314,0.33716243505477905,-0.07256031781435013
54,0.8332527279853821,0.8627044558525085,4.846143042414042e-07,0.7651444673538208,0.8105606436729431,-0.03149911016225815,0.7137395739555359,0.7209123969078064,-0.04720959812402725,0.6818256378173828,0.638382077217102,-0.06033911556005478,0.6567878723144531,0.5653252005577087,-0.07210759818553925,0.7565564513206482,0.531897246837616,-0.01917765848338604,0.7399427890777588,0.41258543729782104,-0.039075836539268494,0.7315891981124878,0.3377273380756378,-0.057729389518499374,0.7282552123069763,0.2664225995540619,-0.07270403951406479,0.8053039312362671,0.5076292157173157,-0.021747494116425514,0.8031265735626221,0.3679672181606293,-0.037257518619298935,0.8021611571311951,0.2791217863559723,-0.053591854870319366,0.8014160990715027,0.19725728034973145,-0.06699157506227493,0.8512871265411377,0.5209593772888184,-0.029535099864006042,0.8592182993888855,0.38852179050445557,-0.050448738038539886,0.8635967373847961,0.30430981516838074,-0.0654984787106514,0.8649343252182007,0.22393691539764404,-0.07682472467422485,0.8950328826904297,0.5640215277671814,-0.040373750030994415,0.9243183732032776,0.4685053825378418,-0.06191417574882507,0.9450573921203613,0.4026889204978943,-0.07203076034784317,0.9617691040039062,0.3357495367527008,-0.0789327546954155
55,0.8332868218421936,0.8632168769836426,4.904360935142904e-07,0.765633225440979,0.8120810389518738,-0.031337760388851166,0.7136842608451843,0.7221387028694153,-0.04649040475487709,0.6817800998687744,0.6389126777648926,-0.05899150297045708,0.6577479839324951,0.5643055438995361,-0.07001551240682602,0.7553995251655579,0.5316873788833618,-0.01740436814725399,0.7382996082305908,0.4137420654296875,-0.03678353875875473,0.7304956912994385,0.3391834497451782,-0.055230263620615005,0.7282274961471558,0.26818615198135376,-0.06997459381818771,0.8037300705909729,0.5065877437591553,-0.01962149702012539,0.8015839457511902,0.36811378598213196,-0.03431868925690651,0.8012949228286743,0.2790193259716034,-0.05019063130021095,0.8013263940811157,0.19740882515907288,-0.06322277337312698,0.8492742776870728,0.5190613865852356,-0.02722785249352455,0.8569166660308838,0.3886616826057434,-0.04756475239992142,0.8615791201591492,0.3046359717845917,-0.06278962641954422,0.8632779717445374,0.2244773805141449,-0.07423318177461624,0.8927198052406311,0.5608558654785156,-0.0378962941467762,0.9217157959938049,0.46671271324157715,-0.059026073664426804,0.9427576661109924,0.402364581823349,-0.069291852414608,0.9598658680915833,0.3368073105812073,-0.0763406828045845
56,0.8325404524803162,0.8609960675239563,4.907251422991976e-07,0.7650419473648071,0.8093875646591187,-0.033373378217220306,0.7136516571044922,0.7214874029159546,-0.05011124163866043,0.6811394691467285,0.6364524364471436,-0.06385982781648636,0.6576579809188843,0.559725821018219,-0.0760357528924942,0.755662739276886,0.5319110751152039,-0.01980334147810936,0.7394335865974426,0.4131208658218384,-0.040572889149188995,0.7312664985656738,0.3388533294200897,-0.06002787873148918,0.7284790277481079,0.2672043442726135,-0.0754946768283844,0.8041078448295593,0.5071098208427429,-0.02123759686946869,0.8019147515296936,0.3691699802875519,-0.03718772158026695,0.8008238077163696,0.28055405616760254,-0.053758855909109116,0.799921452999115,0.19801360368728638,-0.06741402298212051,0.8494476675987244,0.5196389555931091,-0.028196031227707863,0.8575960397720337,0.38897058367729187,-0.049335505813360214,0.8619147539138794,0.3051600158214569,-0.06426772475242615,0.8632899522781372,0.22433996200561523,-0.07555653154850006,0.8927108645439148,0.5613552331924438,-0.03841147571802139,0.9215351343154907,0.46689528226852417,-0.05993026867508888,0.9419814944267273,0.40216439962387085,-0.07006268203258514,0.9586001038551331,0.3357510566711426,-0.07705620676279068
57,0.8316615223884583,0.8607296943664551,4.858308670918632e-07,0.7637459635734558,0.809144914150238,-0.03238631784915924,0.7126145958900452,0.7196512818336487,-0.04797598719596863,0.6820111274719238,0.6335335969924927,-0.06068162992596626,0.6586716175079346,0.5571204423904419,-0.0718209370970726,0.7554373741149902,0.5323891639709473,-0.01806807890534401,0.7391911745071411,0.41481369733810425,-0.03780034929513931,0.7312368750572205,0.34068286418914795,-0.05653601884841919,0.7285705804824829,0.2694794535636902,-0.07155182212591171,0.8037086129188538,0.5073994994163513,-0.019891342148184776,0.8016313910484314,0.3688463568687439,-0.034859549254179,0.8006130456924438,0.28015759587287903,-0.05088122561573982,0.7999019026756287,0.19862717390060425,-0.06416511535644531,0.8487265110015869,0.5204459428787231,-0.027195101603865623,0.8568903803825378,0.3889234662055969,-0.04767609015107155,0.8609246611595154,0.30464282631874084,-0.06253974139690399,0.8621492981910706,0.2243022322654724,-0.07385699450969696,0.8918222188949585,0.5631598234176636,-0.03768147528171539,0.9203416705131531,0.4682454764842987,-0.05885999649763107,0.9406187534332275,0.40324491262435913,-0.06892767548561096,0.9568931460380554,0.3371088206768036,-0.07593296468257904
58,0.8319026827812195,0.8599040508270264,4.774748845193244e-07,0.763404369354248,0.8079438805580139,-0.03162083402276039,0.7121867537498474,0.718307375907898,-0.046696919947862625,0.6813383102416992,0.63299959897995,-0.05908816307783127,0.65813148021698,0.5572835803031921,-0.06988269090652466,0.7553008198738098,0.5322129726409912,-0.0165565088391304,0.7385455369949341,0.4148527979850769,-0.035936810076236725,0.7304650545120239,0.34087589383125305,-0.05448347330093384,0.7277975082397461,0.270279198884964,-0.06932324171066284,0.8034283518791199,0.5071185827255249,-0.018531935289502144,0.8008689284324646,0.3693227171897888,-0.0328400656580925,0.8000093698501587,0.2811594605445862,-0.048349637538194656,0.7996194958686829,0.20048654079437256,-0.06122805178165436,0.8486580848693848,0.5196730494499207,-0.026033883914351463,0.8559263944625854,0.38906535506248474,-0.04592519626021385,0.8602433800697327,0.3053135275840759,-0.060499049723148346,0.8619555234909058,0.22545793652534485,-0.07159790396690369,0.8921307325363159,0.561682939529419,-0.036708902567625046,0.9202523231506348,0.46809980273246765,-0.057513199746608734,0.9404371976852417,0.40410512685775757,-0.06742936372756958,0.9568309187889099,0.3387380838394165,-0.07427200675010681
59,0.8316726684570312,0.8611873388290405,4.7623453269807214e-07,0.7631844282150269,0.8094855546951294,-0.0313955657184124,0.7117819786071777,0.7186161875724792,-0.046631455421447754,0.6810139417648315,0.6332855224609375,-0.059210363775491714,0.6580861806869507,0.5583226084709167,-0.07029888033866882,0.7546607851982117,0.5318582653999329,-0.01739645190536976,0.7379089593887329,0.41494953632354736,-0.03701158985495567,0.7299981713294983,0.3411440849304199,-0.05566011741757393,0.7273154258728027,0.27011504769325256,-0.07064078003168106,0.8030369281768799,0.5069261193275452,-0.01970296911895275,0.8006778359413147,0.3693946301937103,-0.0344262570142746,0.7997444868087769,0.2814669907093048,-0.050133734941482544,0.7989639043807983,0.20063817501068115,-0.0631210207939148,0.8486530780792236,0.5195556879043579,-0.02741529606282711,0.8558940887451172,0.3890027403831482,-0.0475509911775589,0.8598995804786682,0.30537065863609314,-0.062168098986148834,0.8610957860946655,0.22525319457054138,-0.07329797744750977,0.8920562863349915,0.5617569088935852,-0.038251616060733795,0.9198859333992004,0.46750038862228394,-0.05920935422182083,0.9400928020477295,0.40293169021606445,-0.06917247176170349,0.956457257270813,0.3367787003517151,-0.07606575638055801
60,0.8311044573783875,0.8617112636566162,4.772183501700056e-07,0.7627140283584595,0.8090900182723999,-0.03128834441304207,0.7116017937660217,0.7183955907821655,-0.04645977169275284,0.680661678314209,0.6328657865524292,-0.05904468148946762,0.657589316368103,0.5572985410690308,-0.07017657905817032,0.754381000995636,0.5322756767272949,-0.01701018400490284,0.7378683090209961,0.41521522402763367,-0.03667651489377022,0.7299087047576904,0.34151017665863037,-0.05533815920352936,0.7271400690078735,0.27099063992500305,-0.07026947289705276,0.8027812242507935,0.5077338218688965,-0.01937074214220047,0.8003560900688171,0.3695196807384491,-0.034328170120716095,0.7994111180305481,0.2813172936439514,-0.05025457963347435,0.7987394332885742,0.20068112015724182,-0.0633244663476944,0.8483628034591675,0.5207229256629944,-0.027147283777594566,0.855333685874939,0.3898683190345764,-0.04759659245610237,0.8591967821121216,0.30625197291374207,-0.062372151762247086,0.8604304194450378,0.22654497623443604,-0.07351476699113846,0.8917554616928101,0.5631235241889954,-0.038006313145160675,0.9193893671035767,0.4683425724506378,-0.05914493277668953,0.9395961761474609,0.4038368761539459,-0.06908576190471649,0.9559592604637146,0.3382614552974701,-0.0759044736623764
