frame,t,centroid_x,centroid_y,depth_m,norm_gx,norm_gy,norm_gz,wrist_yaw,wrist_pitch,wrist_roll,curl_thumb,curl_index,curl_middle,curl_ring,curl_pinky,gripper_x_act,gripper_y_act,gripper_z_act,wrist_abduction_yaw_act,wrist_flex_pitch_act,wrist_roll_act,thumb_base_act,thumb_ip_act,thumb_mcp_act,thumb_roll_act,index_abd_act,index_dip_act,index_mcp_act,index_pip_act,middle_dip_act,middle_mcp_act,middle_pip_act,ring_abd_act,ring_dip_act,ring_mcp_act,ring_pip_act,pinky_abd_act,pinky_dip_act,pinky_mcp_act
37,4.679541110992432,232.0,150.0,0.9340000152587891,-0.27386540174484253,0.7969231009483337,0.3736951947212219,0.4638625681400299,0.7369682788848877,0.11091553419828415,0.05423394590616226,0.034349001944065094,0.03198716416954994,0.04230652004480362,0.024327285587787628,-0.27386540174484253,0.7969231009483337,0.3736951947212219,-0.07227488607168198,0.47393661737442017,-0.7781689167022705,-0.8915321230888367,-0.8915321230888367,-0.8915321230888367,-0.8915321230888367,-0.931302011013031,-0.931302011013031,-0.931302011013031,-0.931302011013031,-0.9360256791114807,-0.9360256791114807,-0.9360256791114807,-0.915386974811554,-0.915386974811554,-0.915386974811554,-0.915386974811554,-0.9513454437255859,-0.9513454437255859,-0.9513454437255859
38,4.711548805236816,235.0,150.0,0.9340000152587891,-0.2644757330417633,0.7969231009483337,0.3736951947212219,0.4640745222568512,0.7369775772094727,0.10923513025045395,0.05274875462055206,0.03570028394460678,0.03175579383969307,0.0390075221657753,0.02160063572227955,-0.2644757330417633,0.7969231009483337,0.3736951947212219,-0.07185094803571701,0.4739551544189453,-0.7815297245979309,-0.8945025205612183,-0.8945025205612183,-0.8945025205612183,-0.8945025205612183,-0.9285994172096252,-0.9285994172096252,-0.9285994172096252,-0.9285994172096252,-0.9364883899688721,-0.9364883899688721,-0.9364883899688721,-0.9219849705696106,-0.9219849705696106,-0.9219849705696106,-0.9219849705696106,-0.9567987322807312,-0.9567987322807312,-0.9567987322807312
39,4.743555545806885,237.0,149.0,0.9300000667572021,-0.2582159638404846,0.7846155762672424,0.3778705596923828,0.4651482403278351,0.7366716265678406,0.11158723384141922,0.058172259479761124,0.03615777939558029,0.03170985355973244,0.041795048862695694,0.02163977175951004,-0.2582159638404846,0.7846155762672424,0.3778705596923828,-0.06970350444316864,0.47334328293800354,-0.7768255472183228,-0.8836554884910583,-0.8836554884910583,-0.8836554884910583,-0.8836554884910583,-0.9276844263076782,-0.9276844263076782,-0.9276844263076782,-0.9276844263076782,-0.9365803003311157,-0.9365803003311157,-0.9365803003311157,-0.9164099097251892,-0.9164099097251892,-0.9164099097251892,-0.9164099097251892,-0.9567204713821411,-0.9567204713821411,-0.9567204713821411
40,4.791565895080566,240.0,150.0,0.9340000152587891,-0.2488262951374054,0.7969231009483337,0.3736951947212219,0.4654225707054138,0.7359743118286133,0.11104977130889893,0.05546921491622925,0.03503916412591934,0.031227173283696175,0.03981894254684448,0.020045874640345573,-0.2488262951374054,0.7969231009483337,0.3736951947212219,-0.06915486603975296,0.47194862365722656,-0.7779004573822021,-0.8890615701675415,-0.8890615701675415,-0.8890615701675415,-0.8890615701675415,-0.9299216866493225,-0.9299216866493225,-0.9299216866493225,-0.9299216866493225,-0.937545657157898,-0.937545657157898,-0.937545657157898,-0.920362114906311,-0.920362114906311,-0.920362114906311,-0.920362114906311,-0.9599082469940186,-0.9599082469940186,-0.9599082469940186
41,4.823792457580566,244.0,150.0,0.9350000619888306,-0.23630672693252563,0.8000001907348633,0.3736951947212219,0.46518605947494507,0.7357970476150513,0.11104700714349747,0.05473429337143898,0.0336470790207386,0.029530245810747147,0.04059544950723648,0.02548864856362343,-0.23630672693252563,0.8000001907348633,0.3736951947212219,-0.06962787359952927,0.4715941250324249,-0.7779060006141663,-0.8905314207077026,-0.8905314207077026,-0.8905314207077026,-0.8905314207077026,-0.932705819606781,-0.932705819606781,-0.932705819606781,-0.932705819606781,-0.9409394860267639,-0.9409394860267639,-0.9409394860267639,-0.9188091158866882,-0.9188091158866882,-0.9188091158866882,-0.9188091158866882,-0.9490227103233337,-0.9490227103233337,-0.9490227103233337
42,4.8555803298950195,247.0,150.0,0.9350000619888306,-0.2269170582294464,0.8000001907348633,0.3736951947212219,0.4642179012298584,0.7357354164123535,0.10979368537664413,0.04964333772659302,0.03538580238819122,0.030977850779891014,0.03655333071947098,0.025446392595767975,-0.2269170582294464,0.8000001907348633,0.3736951947212219,-0.0715642124414444,0.47147083282470703,-0.7804126143455505,-0.900713324546814,-0.900713324546814,-0.900713324546814,-0.900713324546814,-0.9292284250259399,-0.9292284250259399,-0.9292284250259399,-0.9292284250259399,-0.9380443096160889,-0.9380443096160889,-0.9380443096160889,-0.9268933534622192,-0.9268933534622192,-0.9268933534622192,-0.9268933534622192,-0.9491072297096252,-0.9491072297096252,-0.9491072297096252
43,4.887587070465088,250.0,151.0,0.9330000281333923,-0.2175273895263672,0.7938462495803833,0.36951982975006104,0.4595436453819275,0.73726886510849,0.11291752755641937,0.046175193041563034,0.034221403300762177,0.032986242324113846,0.042048029601573944,0.030917847529053688,-0.2175273895263672,0.7938462495803833,0.36951982975006104,-0.08091271668672562,0.4745376706123352,-0.7741649150848389,-0.9076496362686157,-0.9076496362686157,-0.9076496362686157,-0.9076496362686157,-0.9315571784973145,-0.9315571784973145,-0.9315571784973145,-0.9315571784973145,-0.9340274930000305,-0.9340274930000305,-0.9340274930000305,-0.9159039258956909,-0.9159039258956909,-0.9159039258956909,-0.9159039258956909,-0.9381642937660217,-0.9381642937660217,-0.9381642937660217
44,4.919645309448242,255.0,151.0,0.9330000281333923,-0.20187793672084808,0.7938462495803833,0.36951982975006104,0.46187853813171387,0.734917402267456,0.11167731881141663,0.05709504708647728,0.03861943632364273,0.035720452666282654,0.038694921880960464,0.029780887067317963,-0.20187793672084808,0.7938462495803833,0.36951982975006104,-0.07624294608831406,0.4698348045349121,-0.7766453623771667,-0.8858098983764648,-0.8858098983764648,-0.8858098983764648,-0.8858098983764648,-0.9227611422538757,-0.9227611422538757,-0.9227611422538757,-0.9227611422538757,-0.9285591244697571,-0.9285591244697571,-0.9285591244697571,-0.9226101636886597,-0.9226101636886597,-0.9226101636886597,-0.9226101636886597,-0.9404382109642029,-0.9404382109642029,-0.9404382109642029
45,4.950601577758789,259.0,152.0,0.9330000281333923,-0.18935836851596832,0.7938462495803833,0.36534446477890015,0.46214771270751953,0.7337178587913513,0.11128264665603638,0.06249547749757767,0.03619692474603653,0.03409279137849808,0.039312563836574554,0.03182829171419144,-0.18935836851596832,0.7938462495803833,0.36534446477890015,-0.07570459693670273,0.46743568778038025,-0.7774347066879272,-0.8750090599060059,-0.8750090599060059,-0.8750090599060059,-0.8750090599060059,-0.9276061654090881,-0.9276061654090881,-0.9276061654090881,-0.9276061654090881,-0.931814432144165,-0.931814432144165,-0.931814432144165,-0.9213748574256897,-0.9213748574256897,-0.9213748574256897,-0.9213748574256897,-0.9363434314727783,-0.9363434314727783,-0.9363434314727783
46,4.981608867645264,264.0,153.0,0.9330000281333923,-0.17370891571044922,0.7938462495803833,0.36116909980773926,0.4717029333114624,0.7329137921333313,0.10912477970123291,0.05690373480319977,0.035532236099243164,0.03724246472120285,0.04581747576594353,0.03133314475417137,-0.17370891571044922,0.7938462495803833,0.36116909980773926,-0.05659414827823639,0.4658276438713074,-0.7817504405975342,-0.8861925005912781,-0.8861925005912781,-0.8861925005912781,-0.8861925005912781,-0.9289355278015137,-0.9289355278015137,-0.9289355278015137,-0.9289355278015137,-0.9255150556564331,-0.9255150556564331,-0.9255150556564331,-0.9083650708198547,-0.9083650708198547,-0.9083650708198547,-0.9083650708198547,-0.9373337030410767,-0.9373337030410767,-0.9373337030410767
47,5.03062105178833,269.0,154.0,0.9300000667572021,-0.15805946290493011,0.7846155762672424,0.35699373483657837,0.4648849070072174,0.7328944206237793,0.10735013335943222,0.0473649725317955,0.035497475415468216,0.03457218036055565,0.04369815066456795,0.031953293830156326,-0.15805946290493011,0.7846155762672424,0.35699373483657837,-0.07023020833730698,0.4657888114452362,-0.7852997183799744,-0.9052700400352478,-0.9052700400352478,-0.9052700400352478,-0.9052700400352478,-0.9290050268173218,-0.9290050268173218,-0.9290050268173218,-0.9290050268173218,-0.9308556318283081,-0.9308556318283081,-0.9308556318283081,-0.9126036763191223,-0.9126036763191223,-0.9126036763191223,-0.9126036763191223,-0.9360933899879456,-0.9360933899879456,-0.9360933899879456
48,5.061628341674805,274.0,155.0,0.9270000457763672,-0.142410010099411,0.775384783744812,0.3528183698654175,0.4624708294868469,0.7311475276947021,0.1072971373796463,0.06039455160498619,0.03302088752388954,0.033627111464738846,0.040428485721349716,0.02675199694931507,-0.142410010099411,0.775384783744812,0.3528183698654175,-0.07505837082862854,0.4622950851917267,-0.7854057550430298,-0.879210889339447,-0.879210889339447,-0.879210889339447,-0.879210889339447,-0.9339582324028015,-0.9339582324028015,-0.9339582324028015,-0.9339582324028015,-0.9327457547187805,-0.9327457547187805,-0.9327457547187805,-0.91914302110672,-0.91914302110672,-0.91914302110672,-0.91914302110672,-0.9464960098266602,-0.9464960098266602,-0.9464960098266602
49,5.092633247375488,280.0,155.0,0.9340000152587891,-0.12363067269325256,0.7969231009483337,0.3528183698654175,0.4686872959136963,0.7296257019042969,0.10652846097946167,0.05827666446566582,0.03492845967411995,0.03326113522052765,0.04365057125687599,0.03324512392282486,-0.12363067269325256,0.7969231009483337,0.3528183698654175,-0.06262541562318802,0.45925143361091614,-0.7869430780410767,-0.8834466934204102,-0.8834466934204102,-0.8834466934204102,-0.8834466934204102,-0.9301430583000183,-0.9301430583000183,-0.9301430583000183,-0.9301430583000183,-0.9334777593612671,-0.9334777593612671,-0.9334777593612671,-0.9126988649368286,-0.9126988649368286,-0.9126988649368286,-0.9126988649368286,-0.9335097670555115,-0.9335097670555115,-0.9335097670555115
50,5.124809265136719,285.0,156.0,0.9280000329017639,-0.10798121988773346,0.7784616351127625,0.3486430048942566,0.46649158000946045,0.7289058566093445,0.1065203920006752,0.05102992057800293,0.03224315866827965,0.030939945951104164,0.04359571635723114,0.03132098168134689,-0.10798121988773346,0.7784616351127625,0.3486430048942566,-0.0670168325304985,0.4578116536140442,-0.7869592308998108,-0.8979401588439941,-0.8979401588439941,-0.8979401588439941,-0.8979401588439941,-0.9355136752128601,-0.9355136752128601,-0.9355136752128601,-0.9355136752128601,-0.9381201267242432,-0.9381201267242432,-0.9381201267242432,-0.9128085970878601,-0.9128085970878601,-0.9128085970878601,-0.9128085970878601,-0.937358021736145,-0.937358021736145,-0.937358021736145
51,5.1556477546691895,290.0,157.0,0.9300000667572021,-0.09233176708221436,0.7846155762672424,0.3444676399230957,0.46758416295051575,0.7278929948806763,0.10699422657489777,0.046622827649116516,0.033260226249694824,0.03147914260625839,0.04403720051050186,0.03180034086108208,-0.09233176708221436,0.7846155762672424,0.3444676399230957,-0.0648317039012909,0.45578598976135254,-0.7860115766525269,-0.9067543745040894,-0.9067543745040894,-0.9067543745040894,-0.9067543745040894,-0.9334795475006104,-0.9334795475006104,-0.9334795475006104,-0.9334795475006104,-0.937041699886322,-0.937041699886322,-0.937041699886322,-0.9119256138801575,-0.9119256138801575,-0.9119256138801575,-0.9119256138801575,-0.9363993406295776,-0.9363993406295776,-0.9363993406295776
52,5.187654972076416,294.0,157.0,0.9300000667572021,-0.07981220632791519,0.7846155762672424,0.3444676399230957,0.46730536222457886,0.7279567122459412,0.1066833883523941,0.039430975914001465,0.033633049577474594,0.03375838324427605,0.05065487325191498,0.030853023752570152,-0.07981220632791519,0.7846155762672424,0.3444676399230957,-0.06538926810026169,0.4559134542942047,-0.7866332530975342,-0.9211380481719971,-0.9211380481719971,-0.9211380481719971,-0.9211380481719971,-0.9327338933944702,-0.9327338933944702,-0.9327338933944702,-0.9327338933944702,-0.9324832558631897,-0.9324832558631897,-0.9324832558631897,-0.8986902832984924,-0.8986902832984924,-0.8986902832984924,-0.8986902832984924,-0.9382939338684082,-0.9382939338684082,-0.9382939338684082
53,5.219173431396484,299.0,157.0,0.9300000667572021,-0.06416275352239609,0.7846155762672424,0.3444676399230957,0.46911486983299255,0.7276860475540161,0.10726723074913025,0.04151764139533043,0.031004589051008224,0.030468735843896866,0.04596537724137306,0.03297780454158783,-0.06416275352239609,0.7846155762672424,0.3444676399230957,-0.06177026033401489,0.455372154712677,-0.7854655385017395,-0.9169647097587585,-0.9169647097587585,-0.9169647097587585,-0.9169647097587585,-0.9379908442497253,-0.9379908442497253,-0.9379908442497253,-0.9379908442497253,-0.9390625357627869,-0.9390625357627869,-0.9390625357627869,-0.9080692529678345,-0.9080692529678345,-0.9080692529678345,-0.9080692529678345,-0.9340444207191467,-0.9340444207191467,-0.9340444207191467
54,5.267316818237305,303.0,157.0,0.9280000329017639,-0.051643192768096924,0.7784616351127625,0.3444676399230957,0.46758803725242615,0.7293999195098877,0.1095576360821724,0.03948115557432175,0.03163326159119606,0.03148336708545685,0.04688055440783501,0.03437647223472595,-0.051643192768096924,0.7784616351127625,0.3444676399230957,-0.0648239254951477,0.45879989862442017,-0.7808847427368164,-0.9210376739501953,-0.9210376739501953,-0.9210376739501953,-0.9210376739501953,-0.9367334842681885,-0.9367334842681885,-0.9367334842681885,-0.9367334842681885,-0.9370332360267639,-0.9370332360267639,-0.9370332360267639,-0.9062389135360718,-0.9062389135360718,-0.9062389135360718,-0.9062389135360718,-0.9312470555305481,-0.9312470555305481,-0.9312470555305481
55,5.314306259155273,306.0,157.0,0.9280000329017639,-0.0422535203397274,0.7784616351127625,0.3444676399230957,0.4627717435359955,0.7297863364219666,0.1096750944852829,0.03588930889964104,0.032091014087200165,0.03159671649336815,0.04735242575407028,0.028527764603495598,-0.0422535203397274,0.7784616351127625,0.3444676399230957,-0.07445652782917023,0.4595726728439331,-0.7806497812271118,-0.9282214045524597,-0.9282214045524597,-0.9282214045524597,-0.9282214045524597,-0.9358179569244385,-0.9358179569244385,-0.9358179569244385,-0.9358179569244385,-0.9368065595626831,-0.9368065595626831,-0.9368065595626831,-0.9052951335906982,-0.9052951335906982,-0.9052951335906982,-0.9052951335906982,-0.9429444670677185,-0.9429444670677185,-0.9429444670677185
56,5.34620475769043,313.0,155.0,0.9270000457763672,-0.020344287157058716,0.775384783744812,0.3528183698654175,0.4713830053806305,0.7297112345695496,0.11135796457529068,0.04526820778846741,0.029222672805190086,0.030770769342780113,0.04186701029539108,0.03147760406136513,-0.020344287157058716,0.775384783744812,0.3528183698654175,-0.05723400041460991,0.4594224691390991,-0.7772840857505798,-0.9094635844230652,-0.9094635844230652,-0.9094635844230652,-0.9094635844230652,-0.9415546655654907,-0.9415546655654907,-0.9415546655654907,-0.9415546655654907,-0.9384584426879883,-0.9384584426879883,-0.9384584426879883,-0.9162659645080566,-0.9162659645080566,-0.9162659645080566,-0.9162659645080566,-0.9370447993278503,-0.9370447993278503,-0.9370447993278503
57,5.378240585327148,316.0,155.0,0.9260000586509705,-0.010954616591334343,0.7723078727722168,0.3528183698654175,0.4621131122112274,0.7293674349784851,0.1122746393084526,0.05016680806875229,0.02971542254090309,0.030765855684876442,0.046799421310424805,0.025303442031145096,-0.010954616591334343,0.7723078727722168,0.3528183698654175,-0.07577379792928696,0.45873481035232544,-0.7754507064819336,-0.8996663689613342,-0.8996663689613342,-0.8996663689613342,-0.8996663689613342,-0.9405691623687744,-0.9405691623687744,-0.9405691623687744,-0.9405691623687744,-0.9384682774543762,-0.9384682774543762,-0.9384682774543762,-0.9064011573791504,-0.9064011573791504,-0.9064011573791504,-0.9064011573791504,-0.949393093585968,-0.949393093585968,-0.949393093585968
58,5.409218788146973,319.0,154.0,0.9270000457763672,-0.0015649452107027173,0.775384783744812,0.35699373483657837,0.4666988253593445,0.7291156649589539,0.11145663261413574,0.051599763333797455,0.028942568227648735,0.02756529301404953,0.042232293635606766,0.02683323808014393,-0.0015649452107027173,0.775384783744812,0.35699373483657837,-0.06660232692956924,0.4582313895225525,-0.7770867347717285,-0.8968004584312439,-0.8968004584312439,-0.8968004584312439,-0.8968004584312439,-0.9421148896217346,-0.9421148896217346,-0.9421148896217346,-0.9421148896217346,-0.9448693990707397,-0.9448693990707397,-0.9448693990707397,-0.9155353903770447,-0.9155353903770447,-0.9155353903770447,-0.9155353903770447,-0.9463335275650024,-0.9463335275650024,-0.9463335275650024
59,5.440224647521973,322.0,154.0,0.9260000586509705,0.007824726402759552,0.7723078727722168,0.35699373483657837,0.466388076543808,0.7287649512290955,0.11032448709011078,0.04930556192994118,0.030782954767346382,0.03118608146905899,0.04490898549556732,0.024115147069096565,0.007824726402759552,0.7723078727722168,0.35699373483657837,-0.06722381711006165,0.45752987265586853,-0.779350996017456,-0.9013888835906982,-0.9013888835906982,-0.9013888835906982,-0.9013888835906982,-0.9384340643882751,-0.9384340643882751,-0.9384340643882751,-0.9384340643882751,-0.9376278519630432,-0.9376278519630432,-0.9376278519630432,-0.9101820588111877,-0.9101820588111877,-0.9101820588111877,-0.9101820588111877,-0.9517697095870972,-0.9517697095870972,-0.9517697095870972
60,5.471284866333008,324.0,153.0,0.9240000247955322,0.014084506779909134,0.7661539316177368,0.36116909980773926,0.4638751447200775,0.7290922999382019,0.11173378676176071,0.049120381474494934,0.028816087171435356,0.030647864565253258,0.04514368250966072,0.02653573267161846,0.014084506779909134,0.7661539316177368,0.36116909980773926,-0.07224972546100616,0.4581846296787262,-0.7765324115753174,-0.9017592668533325,-0.9017592668533325,-0.9017592668533325,-0.9017592668533325,-0.9423678517341614,-0.9423678517341614,-0.9423678517341614,-0.9423678517341614,-0.938704252243042,-0.938704252243042,-0.938704252243042,-0.9097126126289368,-0.9097126126289368,-0.9097126126289368,-0.9097126126289368,-0.9469285607337952,-0.9469285607337952,-0.9469285607337952
61,5.504240036010742,328.0,153.0,0.9260000586509705,0.026604069396853447,0.7723078727722168,0.36116909980773926,0.46956339478492737,0.7290786504745483,0.11134885251522064,0.04932732135057449,0.03109828755259514,0.03288447484374046,0.038576774299144745,0.023415930569171906,0.026604069396853447,0.7723078727722168,0.36116909980773926,-0.060873184353113174,0.4581572413444519,-0.7773022651672363,-0.9013453722000122,-0.9013453722000122,-0.9013453722000122,-0.9013453722000122,-0.9378034472465515,-0.9378034472465515,-0.9378034472465515,-0.9378034472465515,-0.9342310428619385,-0.9342310428619385,-0.9342310428619385,-0.9228464365005493,-0.9228464365005493,-0.9228464365005493,-0.9228464365005493,-0.9531681537628174,-0.9531681537628174,-0.9531681537628174
62,5.550251007080078,332.0,153.0,0.9260000586509705,0.03912363201379776,0.7723078727722168,0.36116909980773926,0.4737134873867035,0.7279537916183472,0.10908770561218262,0.03550122305750847,0.029643286019563675,0.031011417508125305,0.03902459144592285,0.021940717473626137,0.03912363201379776,0.7723078727722168,0.36116909980773926,-0.052573032677173615,0.45590752363204956,-0.7818245887756348,-0.9289975762367249,-0.9289975762367249,-0.9289975762367249,-0.9289975762367249,-0.9407134056091309,-0.9407134056091309,-0.9407134056091309,-0.9407134056091309,-0.9379771947860718,-0.9379771947860718,-0.9379771947860718,-0.9219508171081543,-0.9219508171081543,-0.9219508171081543,-0.9219508171081543,-0.9561185836791992,-0.9561185836791992,-0.9561185836791992
63,5.582257270812988,336.0,153.0,0.9240000247955322,0.051643192768096924,0.7661539316177368,0.36116909980773926,0.47238340973854065,0.7288621664047241,0.10919945687055588,0.03245354816317558,0.02977418527007103,0.031276144087314606,0.03699999675154686,0.026135114952921867,0.051643192768096924,0.7661539316177368,0.36116909980773926,-0.0552331879734993,0.45772430300712585,-0.781601071357727,-0.9350929260253906,-0.9350929260253906,-0.9350929260253906,-0.9350929260253906,-0.9404516220092773,-0.9404516220092773,-0.9404516220092773,-0.9404516220092773,-0.937447726726532,-0.937447726726532,-0.937447726726532,-0.9259999990463257,-0.9259999990463257,-0.9259999990463257,-0.9259999990463257,-0.947729766368866,-0.947729766368866,-0.947729766368866
64,5.61440896987915,341.0,153.0,0.9260000586509705,0.06729264557361603,0.7723078727722168,0.36116909980773926,0.47495806217193604,0.7273170351982117,0.10273803025484085,0.03525473177433014,0.03215542063117027,0.036685388535261154,0.04275386780500412,0.02350584976375103,0.06729264557361603,0.7723078727722168,0.36116909980773926,-0.05008384957909584,0.4546341300010681,-0.7945239543914795,-0.9294905662536621,-0.9294905662536621,-0.9294905662536621,-0.9294905662536621,-0.9356891512870789,-0.9356891512870789,-0.9356891512870789,-0.9356891512870789,-0.9266292452812195,-0.9266292452812195,-0.9266292452812195,-0.9144922494888306,-0.9144922494888306,-0.9144922494888306,-0.9144922494888306,-0.95298832654953,-0.95298832654953,-0.95298832654953
65,5.6452717781066895,346.0,153.0,0.9300000667572021,0.08294209837913513,0.7846155762672424,0.36116909980773926,0.48254647850990295,0.7262557148933411,0.10132897645235062,0.038550399243831635,0.03196919336915016,0.03520027548074722,0.047661975026130676,0.022094715386629105,0.08294209837913513,0.7846155762672424,0.36116909980773926,-0.03490707278251648,0.45251139998435974,-0.79734206199646,-0.9228991866111755,-0.9228991866111755,-0.9228991866111755,-0.9228991866111755,-0.9360616207122803,-0.9360616207122803,-0.9360616207122803,-0.9360616207122803,-0.9295994639396667,-0.9295994639396667,-0.9295994639396667,-0.904676079750061,-0.904676079750061,-0.904676079750061,-0.904676079750061,-0.955810546875,-0.955810546875,-0.955810546875
66,5.676369667053223,350.0,153.0,0.9270000457763672,0.0954616591334343,0.775384783744812,0.36116909980773926,0.47948676347732544,0.7242945432662964,0.10366547852754593,0.032185692340135574,0.033575255423784256,0.033055681735277176,0.04363016411662102,0.022748691961169243,0.0954616591334343,0.775384783744812,0.36116909980773926,-0.04102646932005882,0.44858911633491516,-0.7926690578460693,-0.9356285929679871,-0.9356285929679871,-0.9356285929679871,-0.9356285929679871,-0.9328494668006897,-0.9328494668006897,-0.9328494668006897,-0.9328494668006897,-0.9338886141777039,-0.9338886141777039,-0.9338886141777039,-0.9127396941184998,-0.9127396941184998,-0.9127396941184998,-0.9127396941184998,-0.9545026421546936,-0.9545026421546936,-0.9545026421546936
67,5.708287239074707,355.0,153.0,0.937000036239624,0.1111111119389534,0.8061539530754089,0.36116909980773926,0.4793727695941925,0.7241690754890442,0.10318848490715027,0.03482227027416229,0.032525237649679184,0.030170101672410965,0.040591273456811905,0.02830345928668976,0.1111111119389534,0.8061539530754089,0.36116909980773926,-0.041254445910453796,0.448338121175766,-0.7936230301856995,-0.9303554892539978,-0.9303554892539978,-0.9303554892539978,-0.9303554892539978,-0.934949517250061,-0.934949517250061,-0.934949517250061,-0.934949517250061,-0.9396597743034363,-0.9396597743034363,-0.9396597743034363,-0.9188174605369568,-0.9188174605369568,-0.9188174605369568,-0.9188174605369568,-0.9433931112289429,-0.9433931112289429,-0.9433931112289429
68,5.740293025970459,359.0,153.0,0.9330000281333923,0.12363067269325256,0.7938462495803833,0.36116909980773926,0.4692511260509491,0.7228031158447266,0.10304334759712219,0.03131673112511635,0.041757937520742416,0.040343768894672394,0.051347944885492325,0.0314071923494339,0.12363067269325256,0.7938462495803833,0.36116909980773926,-0.061497762799263,0.4456062316894531,-0.7939133048057556,-0.9373665452003479,-0.9373665452003479,-0.9373665452003479,-0.9373665452003479,-0.9164841175079346,-0.9164841175079346,-0.9164841175079346,-0.9164841175079346,-0.9193124771118164,-0.9193124771118164,-0.9193124771118164,-0.897304117679596,-0.897304117679596,-0.897304117679596,-0.897304117679596,-0.9371856451034546,-0.9371856451034546,-0.9371856451034546
69,5.78730583190918,364.0,152.0,0.9300000667572021,0.13928012549877167,0.7846155762672424,0.36534446477890015,0.46595898270606995,0.7217687368392944,0.10216297954320908,0.026721015572547913,0.04657392203807831,0.0429169163107872,0.048837024718523026,0.030027832835912704,0.13928012549877167,0.7846155762672424,0.36534446477890015,-0.06808201968669891,0.44353750348091125,-0.7956740260124207,-0.9465579986572266,-0.9465579986572266,-0.9465579986572266,-0.9465579986572266,-0.906852126121521,-0.906852126121521,-0.906852126121521,-0.906852126121521,-0.9141661524772644,-0.9141661524772644,-0.9141661524772644,-0.9023259282112122,-0.9023259282112122,-0.9023259282112122,-0.9023259282112122,-0.939944326877594,-0.939944326877594,-0.939944326877594
70,5.834315299987793,368.0,152.0,0.937000036239624,0.15179969370365143,0.8061539530754089,0.36534446477890015,0.4697062075138092,0.7224441170692444,0.09982946515083313,0.032024022191762924,0.04050824046134949,0.038754645735025406,0.04662555828690529,0.03411514684557915,0.15179969370365143,0.8061539530754089,0.36534446477890015,-0.06058758869767189,0.4448882043361664,-0.8003410696983337,-0.9359519481658936,-0.9359519481658936,-0.9359519481658936,-0.9359519481658936,-0.918983519077301,-0.918983519077301,-0.918983519077301,-0.918983519077301,-0.9224907159805298,-0.9224907159805298,-0.9224907159805298,-0.90674889087677,-0.90674889087677,-0.90674889087677,-0.90674889087677,-0.9317697286605835,-0.9317697286605835,-0.9317697286605835
71,5.86546516418457,372.0,152.0,0.937000036239624,0.16431924700737,0.8061539530754089,0.36534446477890015,0.4676409065723419,0.7211766839027405,0.09730995446443558,0.025347843766212463,0.03762618079781532,0.036447372287511826,0.04510003700852394,0.030623381957411766,0.16431924700737,0.8061539530754089,0.36534446477890015,-0.06471817940473557,0.44235333800315857,-0.80538010597229,-0.9493043422698975,-0.9493043422698975,-0.9493043422698975,-0.9493043422698975,-0.92474764585495,-0.92474764585495,-0.92474764585495,-0.92474764585495,-0.9271052479743958,-0.9271052479743958,-0.9271052479743958,-0.9097999334335327,-0.9097999334335327,-0.9097999334335327,-0.9097999334335327,-0.9387532472610474,-0.9387532472610474,-0.9387532472610474
72,5.897330284118652,376.0,152.0,0.9350000619888306,0.17683881521224976,0.8000001907348633,0.36534446477890015,0.46782025694847107,0.721188485622406,0.09566117823123932,0.02676171436905861,0.03441464900970459,0.035326067358255386,0.048110995441675186,0.0382344014942646,0.17683881521224976,0.8000001907348633,0.36534446477890015,-0.06435948610305786,0.4423769414424896,-0.8086776733398438,-0.9464765787124634,-0.9464765787124634,-0.9464765787124634,-0.9464765787124634,-0.9311707019805908,-0.9311707019805908,-0.9311707019805908,-0.9311707019805908,-0.9293478727340698,-0.9293478727340698,-0.9293478727340698,-0.9037780165672302,-0.9037780165672302,-0.9037780165672302,-0.9037780165672302,-0.923531174659729,-0.923531174659729,-0.923531174659729
73,5.9293365478515625,380.0,152.0,0.9410000443458557,0.18935836851596832,0.8184616565704346,0.36534446477890015,0.46854522824287415,0.7191897034645081,0.09759338945150375,0.02599477954208851,0.03231119364500046,0.03995238617062569,0.04845753312110901,0.03505712002515793,0.18935836851596832,0.8184616565704346,0.36534446477890015,-0.06290951371192932,0.4383794069290161,-0.8048132061958313,-0.9480104446411133,-0.9480104446411133,-0.9480104446411133,-0.9480104446411133,-0.9353775978088379,-0.9353775978088379,-0.9353775978088379,-0.9353775978088379,-0.9200952053070068,-0.9200952053070068,-0.9200952053070068,-0.903084933757782,-0.903084933757782,-0.903084933757782,-0.903084933757782,-0.929885745048523,-0.929885745048523,-0.929885745048523
74,5.961345672607422,383.0,152.0,0.9410000443458557,0.19874803721904755,0.8184616565704346,0.36534446477890015,0.47179335355758667,0.7190045714378357,0.09555575251579285,0.022381186485290527,0.03259621560573578,0.036208126693964005,0.046758219599723816,0.03267036750912666,0.19874803721904755,0.8184616565704346,0.36534446477890015,-0.056413281708955765,0.4380091726779938,-0.8088884949684143,-0.955237627029419,-0.955237627029419,-0.955237627029419,-0.955237627029419,-0.9348075985908508,-0.9348075985908508,-0.9348075985908508,-0.9348075985908508,-0.9275837540626526,-0.9275837540626526,-0.9275837540626526,-0.90648353099823,-0.90648353099823,-0.90648353099823,-0.90648353099823,-0.9346592426300049,-0.9346592426300049,-0.9346592426300049
